suburb,address,property_type,method,seller,distance,postcode,sale_date,buy_price,bedrooms,bathrooms,carspaces,landsize,year_built,latitude,longitude
Malvern East,26 Millewa Av,h,S,Fletchers,8.4,3145,2017-07-22,1638000,3,1,1,697,,-37.88354,145.07536000000005
Maribyrnong,7 Cavalry Cct,t,S,Biggin,4.3,3032,2017-07-22,640000,3,2,2,91,2000,-37.77449,144.88011
Maribyrnong,402/77 Village Wy,u,VB,Raine,4.3,3032,2017-07-22,410000,2,1,2,,,-37.77117,144.88041
Meadow Heights,1/2 Dakara Cl,u,S,YPA,17.4,3048,2017-07-22,420000,3,1,1,658,1990,-37.64821,144.92526999999995
Melton South,30 Bennett St,h,S,Raine,29.8,3338,2017-07-22,375000,3,1,2,584,1983,-37.71211,144.57703999999995
Melton South,8 Charles Ct,h,S,hockingstuart,29.8,3338,2017-07-22,326000,3,1,1,611,1985,-37.69467,144.57827
Melton South,6 Denny Pl,h,SP,YPA,29.8,3338,2017-07-22,400000,3,2,2,800,,-37.71691,144.57108
Melton South,39 First Av,h,S,Ray,29.8,3338,2017-07-22,412250,3,1,2,592,,-37.70056,144.57125
Melton West,33 Westmelton Dr,h,S,Raine,31.7,3337,2017-07-22,371500,3,2,0,582,,-37.6773,144.565
Mill Park,4 Streeton Cct,h,S,Ray,17.9,3082,2017-07-22,725000,3,2,2,602,1980,-37.66916,145.06912
Mitcham,11 Beaufort St,h,S,Ray,17.2,3132,2017-07-22,1101000,3,1,2,774,1950,-37.80588,145.1981
Mitcham,1/17 Milne St,t,S,Ray,17.2,3132,2017-07-22,926000,4,3,2,374,2000,-37.81521,145.18726999999996
Moonee Ponds,16/122 Maribyrnong Rd,u,S,Brad,6.2,3039,2017-07-22,362000,1,1,1,,2015,-37.77149,144.91552
Mordialloc,3/2 Woods Av,u,S,Barry,21.5,3195,2017-07-22,309000,1,1,1,57,1978,-38.00331,145.09425
Mount Waverley,1 Therese Av,h,S,Ray,14.2,3149,2017-07-22,1267000,3,2,4,714,,-37.89289,145.11501
Mount Waverley,4/254 Waverley Rd,u,S,Win,14.2,3149,2017-07-22,611000,2,1,1,161,1970,-37.8837,145.11526
Mount Waverley,4 William St,h,SP,Jellis,14.2,3149,2017-07-22,1750000,4,2,2,766,,-37.88043,145.13062
Mulgrave,2 Kinkora Ct,h,S,Ray,18.8,3170,2017-07-22,755000,3,2,2,197,2005,-37.92285,145.18549
Mulgrave,25 Morawa Dr,h,S,Win,18.8,3170,2017-07-22,862000,3,2,2,246,2002,-37.92829,145.19647
Mulgrave,75 Wattle Gr,h,S,Ray,18.8,3170,2017-07-22,815500,3,2,2,434,1960,-37.93228,145.15827
Newport,102 Market St,h,VB,Williams,6.2,3015,2017-07-22,1100000,3,2,3,449,1940,-37.84769,144.87667
Niddrie,8 Goble St,h,SP,Nelson,10.4,3042,2017-07-22,1130000,4,2,2,650,1975,-37.73435,144.8768
Niddrie,64 Muriel St,h,S,Brad,10.4,3042,2017-07-22,1006000,4,2,1,270,2008,-37.74266,144.88577
Noble Park,2/21 Marna Ct,u,S,iSell,22.7,3174,2017-07-22,445000,2,1,3,197,1998,-37.96903,145.18999
Noble Park,371 Princes Hwy,h,SP,iSell,22.7,3174,2017-07-22,650000,3,1,1,603,1970,-37.96318,145.18962
North Melbourne,306/64 MacAulay Rd,u,SP,Jellis,1.8,3051,2017-07-22,465000,2,1,1,,2010,-37.79831,144.94261
Northcote,19 Charles St,h,PI,McGrath,5.3,3070,2017-07-22,1290000,3,2,1,196,1910,-37.77651,144.99074
Northcote,31 Gladstone Av,h,S,Nelson,5.3,3070,2017-07-22,1335000,3,1,1,390,1920,-37.76588,144.99731
Northcote,304/481 High St,u,S,Ray,5.3,3070,2017-07-22,352500,1,1,1,1279,,-37.7662,144.99907
Northcote,8 Swift St,h,S,McGrath,5.3,3070,2017-07-22,1875000,3,1,2,771,1950,-37.76631,145.01699
Oakleigh South,44 Golf Rd,h,S,Buxton,15.5,3167,2017-07-22,1390000,4,2,2,558,2010,-37.91917,145.08807
Pakenham,1 Loxton Wy,h,S,C21,47.3,3810,2017-07-22,643500,4,2,2,600,2010,-38.07583,145.43698
Pascoe Vale,16/43 Arndt Rd,u,S,Nelson,8.5,3044,2017-07-22,541000,2,1,1,133,,-37.72136,144.92932
Pascoe Vale,1A Braeside St,t,PI,Nelson,8.5,3044,2017-07-22,510000,2,1,1,129,2012,-37.71865,144.95018000000005
Pascoe Vale,3/25 Devon Rd,u,SP,Rendina,8.5,3044,2017-07-22,550000,2,1,1,164,2008,-37.72219000000001,144.92559
Pascoe Vale,2/8 Stewart St,u,S,Nelson,8.5,3044,2017-07-22,580000,2,1,1,103,2010,-37.72773,144.92628
Pascoe Vale,1/18 Sylvan Gr,u,S,Nelson,8.5,3044,2017-07-22,706000,2,1,1,205,1998,-37.72998,144.94138
Port Melbourne,5/109 Ross St,u,S,hockingstuart,3.5,3207,2017-07-22,559000,2,1,1,712,1968,-37.83529,144.93749
Prahran,306/323 Dandenong Rd,u,VB,Jellis,4.6,3181,2017-07-22,570000,2,2,1,,,-37.85973,145.00925
Preston,5/49 Austral Av,u,PI,hockingstuart,8.4,3072,2017-07-22,250000,1,1,1,631,1965,-37.74495,144.99322
Preston,1/70 Bruce St,u,S,Harcourts,8.4,3072,2017-07-22,392000,1,1,1,629,1965,-37.74144,144.99326000000005
Preston,24 Dermot St,u,SP,Woodards,8.4,3072,2017-07-22,505000,1,1,1,102,2000,-37.74679,145.01394
Preston,27 Pender St,h,S,Harrington,8.4,3072,2017-07-22,980000,3,1,3,397,1925,-37.73724,145.00984
Reservoir,4/26 Acheron Av,u,S,Ray,12.0,3073,2017-07-22,495000,2,1,1,134,2013,-37.7216,145.0178
Reservoir,9/23 Ashley St,h,PI,Ray,12.0,3073,2017-07-22,320000,2,1,1,89,1965,-37.71766,145.00132
Reservoir,1/3 Drysdale St,t,SP,RW,12.0,3073,2017-07-22,617500,2,2,1,,2010,-37.73012,145.02652
Reservoir,11 Knox St,h,SA,Nelson,12.0,3073,2017-07-22,1282500,5,2,2,499,2015,-37.72556,144.99021000000005
Reservoir,20 Massey Av,h,S,Nelson,12.0,3073,2017-07-22,760500,4,1,2,846,,-37.70559,144.9902
Richmond,221/253 Bridge Rd,u,S,Jellis,2.4,3121,2017-07-22,419000,2,1,1,3512,2011,-37.81828,144.99788999999996
Richmond,17 Dickmann St,h,S,Biggin,2.4,3121,2017-07-22,1590000,3,2,1,83,,-37.82458,144.99767
Richmond,607/2 McGoun St,u,SP,Biggin,2.4,3121,2017-07-22,592000,2,2,2,2044,,-37.817,144.99553999999995
Richmond,401/28 Tanner St,u,S,Jellis,2.4,3121,2017-07-22,1667500,2,2,2,92,1940,-37.82324000000001,144.99174
Richmond,306/45 York St,u,SP,Collins,2.4,3121,2017-07-22,685000,2,2,1,,2011,-37.813,144.99303
Ringwood,26 Major St,h,S,hockingstuart,19.9,3134,2017-07-22,882500,3,2,2,918,1975,-37.794,145.24636
Ringwood,3 Sang Ct,h,S,Philip,19.9,3134,2017-07-22,910000,3,2,2,651,1977,-37.79638,145.24268
Ringwood East,3A Homebush Ct,h,S,Harcourts,21.3,3135,2017-07-22,777000,3,2,2,502,,-37.82268,145.25058
Roxburgh Park,4 Almands Av,h,S,Jason,20.6,3064,2017-07-22,510000,3,2,2,523,2000,-37.63528,144.93117
Sandringham,124 Abbott St,h,S,Buxton,15.2,3191,2017-07-22,1651000,3,2,1,390,1950,-37.95035,145.01571
Sandringham,5/273 Bluff Rd,u,S,Buxton,15.2,3191,2017-07-22,770000,2,1,1,208,1970,-37.95265,145.02045
Scoresby,72 Arnold Dr,h,S,Purplebricks,22.2,3179,2017-07-22,1040000,4,2,2,1134,1970,-37.89496,145.23404
Scoresby,17 Walsh Av,h,S,Noel,22.2,3179,2017-07-22,1120000,4,2,2,960,1985,-37.88992,145.22123
Seddon,1/22 Vigo St,u,S,Jas,5.1,3011,2017-07-22,886000,3,2,2,,2005,-37.80618,144.89057
South Morang,15 Domain Tce,h,S,Ray,20.5,3752,2017-07-22,601000,3,2,2,454,,-37.63556,145.06679
South Morang,37 Grange Dr,h,S,RW,20.5,3752,2017-07-22,810000,4,2,2,639,,-37.63947,145.08562
South Morang,22 Strathoon Cr,h,SA,Harcourts,20.5,3752,2017-07-22,945000,5,3,4,700,,-37.62166,145.06747
South Morang,102 Vincent Dr,h,SA,Harcourts,20.5,3752,2017-07-22,500000,3,2,2,330,2008,-37.64027,145.08745
South Yarra,6/57 Adams St,u,S,hockingstuart,2.7,3141,2017-07-22,747500,2,1,1,,,-37.83564000000001,144.97728999999995
South Yarra,7/85 Caroline St,u,S,hockingstuart,2.7,3141,2017-07-22,420000,1,1,1,,1960,-37.83547,144.98844
South Yarra,804/2 Claremont St,u,VB,Gary,2.7,3141,2017-07-22,460000,2,2,0,,2014,-37.83863,144.99379
South Yarra,10/391 Toorak Rd,u,S,Marshall,2.7,3141,2017-07-22,1340000,2,2,2,,1995,-37.84018,145.00265
Springvale,1/2 Mary St,u,S,iSell,20.8,3171,2017-07-22,580000,2,2,2,155,,-37.94302,145.15478000000004
Springvale South,5 Gwent St,h,PI,iSell,22.2,3172,2017-07-22,700000,3,1,2,638,1980,-37.98031,145.15497
St Albans,76 East Esplanade,h,PI,O'Brien,14.0,3021,2017-07-22,627000,3,1,3,581,,-37.73348,144.79564
St Kilda,8/240 Barkly St,u,S,hockingstuart,5.0,3182,2017-07-22,360000,1,1,1,,1971,-37.87223,144.98046000000005
St Kilda,7/59 Carlisle St,u,SA,Woodards,5.0,3182,2017-07-22,530000,2,1,0,,,-37.86756,144.98303
St Kilda,4/63 Carlisle St,u,S,Ray,5.0,3182,2017-07-22,533000,2,1,1,463,1960,-37.86761,144.98337
St Kilda,55 Havelock St,h,PI,Greg,5.0,3182,2017-07-22,1180000,3,2,1,128,,-37.86545,144.98126000000005
Strathmore,10 Fenacre St,h,S,Nelson,8.2,3041,2017-07-22,1220000,4,1,2,750,1960,-37.73051,144.91731
Sunbury,315 Elizabeth Dr,h,S,YPA,31.7,3429,2017-07-22,500000,3,1,3,678,1975,-37.56935,144.7241
Sunbury,11 Gruner St,h,S,YPA,31.7,3429,2017-07-22,438000,3,1,4,606,1994,-37.57532,144.71058
Sunshine,24 Matthews St,h,PI,Jas,10.5,3020,2017-07-22,910000,3,1,3,703,1950,-37.79337,144.8418
Sunshine North,95A Berkshire Rd,t,SP,Sweeney,10.5,3020,2017-07-22,650000,4,2,1,283,2005,-37.76508,144.83629
Sunshine North,46 Clayton St,h,SA,GL,10.5,3020,2017-07-22,595000,3,1,0,557,,-37.76812,144.82528
Sunshine West,19 Estelle St,h,VB,hockingstuart,10.5,3020,2017-07-22,710000,3,1,2,697,,-37.78666,144.8109
Sunshine West,9 Noble Ct,t,PI,Barry,10.5,3020,2017-07-22,615000,3,2,1,358,1999,-37.79573,144.79311
Sunshine West,34 Ralph St,h,S,hockingstuart,10.5,3020,2017-07-22,859000,4,2,2,699,,-37.78945,144.80062
Surrey Hills,23 Bristol St,h,SA,Fletchers,10.2,3127,2017-07-22,2225000,3,1,2,829,,-37.83273,145.08812
Surrey Hills,15 Charles St,h,VB,Lindellas,10.2,3127,2017-07-22,1950000,2,1,1,858,,-37.82559000000001,145.11236
Surrey Hills,6 Durham Rd,h,VB,Marshall,10.2,3127,2017-07-22,2550000,4,2,2,861,,-37.82611,145.0911
Surrey Hills,1/24 Suffolk Rd,u,SP,Noel,10.2,3127,2017-07-22,830000,2,1,1,180,,-37.82794000000001,145.09332
Sydenham,7 Argyll St,h,S,Purplebricks,18.0,3037,2017-07-22,740000,4,2,2,1017,2000,-37.69106,144.75853999999995
Sydenham,44 Roseleigh Bvd,h,S,Barry,18.0,3037,2017-07-22,620000,3,2,2,360,2000,-37.70686,144.76989
Tarneit,26 Bradman Dr,h,S,hockingstuart,18.4,3029,2017-07-22,463500,4,2,2,371,2006,-37.867,144.65618
Tarneit,30 Cobram St,h,S,hockingstuart,18.4,3029,2017-07-22,530000,3,2,2,400,2009,-37.83353,144.67324
Tarneit,7 Vive St,h,S,Sweeney,18.4,3029,2017-07-22,446000,3,2,2,326,2012,-37.85037,144.66179
Taylors Hill,55 Bloomsbury Dr,h,S,Barry,18.0,3037,2017-07-22,520000,3,2,2,389,2005,-37.71364000000001,144.76031
Taylors Hill,20 Hobart Wy,h,SP,YPA,18.0,3037,2017-07-22,530000,3,2,1,343,2011,-37.7117,144.75204
Taylors Hill,6 Hobart Wy,h,S,Barry,18.0,3037,2017-07-22,725500,5,3,2,450,2011,-37.71152,144.75283000000005
Taylors Lakes,47 Apollo Rd,h,S,O'Brien,15.5,3038,2017-07-22,688000,4,2,1,645,,-37.70841,144.79699
Taylors Lakes,7 Apollo Rd,h,S,Barry,15.5,3038,2017-07-22,630000,3,2,1,655,,-37.70894000000001,144.80205
Taylors Lakes,4 Goulburn Wy,h,VB,Westside,15.5,3038,2017-07-22,800000,4,3,6,876,,-37.6899,144.78346000000005
Taylors Lakes,4 Pacific Pl,h,VB,YPA,15.5,3038,2017-07-22,760000,3,3,2,654,,-37.69394000000001,144.7795
Taylors Lakes,23A Wentworth Dr,t,S,Barry,15.5,3038,2017-07-22,502000,3,2,2,198,2004,-37.69503,144.77868999999995
Templestowe,32 Hillhouse Rd,h,PI,Barry,15.5,3106,2017-07-22,1275000,4,2,2,812,,-37.7584,145.16128
Templestowe,1 Saville Ct,h,PI,Barry,15.5,3106,2017-07-22,1300000,5,3,3,767,,-37.76084,145.12675
Templestowe Lower,46 Feathertop Av,h,S,hockingstuart,12.4,3107,2017-07-22,1215000,4,2,4,729,1970,-37.76846,145.11183
Templestowe Lower,20 Oak Cr,h,PI,Jellis,12.4,3107,2017-07-22,1320000,4,2,2,774,,-37.76941,145.12123
Templestowe Lower,1/6 Union St,t,S,Jellis,12.4,3107,2017-07-22,731000,2,1,1,217,2005,-37.75671,145.11401
Thomastown,24 Banksia Av,h,SA,Harcourts,15.3,3074,2017-07-22,651000,3,1,2,526,1970,-37.68164,144.99768999999995
Thomastown,14 Marjory St,h,S,Harcourts,15.3,3074,2017-07-22,631000,3,1,2,584,1965,-37.6819,145.02293999999995
Thomastown,37 Smith Av,h,S,Love,15.3,3074,2017-07-22,715500,3,1,2,685,,-37.68107,145.03393
Thornbury,105 Fyffe St,h,SP,McGrath,7.0,3071,2017-07-22,1110000,3,1,0,396,1930,-37.75358,144.98533999999995
Toorak,8/161 Alexandra Av,u,SP,Jellis,4.1,3142,2017-07-22,735000,2,1,1,,1935,-37.83241,145.00705
Toorak,6/2 Tintern Av,u,S,hockingstuart,4.1,3142,2017-07-22,920000,2,2,1,,,-37.84139,145.00678
Toorak,10/270 Williams Rd,u,VB,Marshall,4.1,3142,2017-07-22,350000,1,1,1,,1970,-37.84157,145.00468999999995
Tullamarine,56 Broadmeadows Rd,h,S,Jason,12.9,3043,2017-07-22,822000,3,1,1,778,1960,-37.70321,144.87972
Vermont,88 Boronia Rd,h,S,Fletchers,17.2,3133,2017-07-22,988000,3,1,1,653,1970,-37.84034000000001,145.2022
Wantirna South,16 Allanfield Cr,h,S,Ray,14.7,3152,2017-07-22,855000,3,1,2,730,,-37.86288,145.25077
Wantirna South,1/20 Kensington Pl,t,S,Ray,14.7,3152,2017-07-22,630000,3,1,2,169,2001,-37.87345,145.22973000000005
Watsonia,18 Barry St,h,S,Barry,14.5,3087,2017-07-22,830000,3,1,1,598,1975,-37.717,145.08891
Watsonia North,27 Kurrajong Cr,h,S,Ray,14.5,3087,2017-07-22,710000,3,1,2,600,1974,-37.69872,145.08743
Watsonia North,59 Sellars St,h,S,Darren,14.5,3087,2017-07-22,850000,3,1,2,766,,-37.69821,145.08995
Werribee,8 Centenary Cr,h,S,Greg,14.7,3030,2017-07-22,383000,3,1,2,548,1960,-37.8889,144.65743999999995
Werribee,5 Flourish Wy,h,S,hockingstuart,14.7,3030,2017-07-22,463000,4,2,2,358,2012,-37.91807,144.63816
Werribee,34 Hooker Rd,h,S,hockingstuart,14.7,3030,2017-07-22,471500,3,1,2,530,,-37.89415,144.64143
Werribee,1 Ord Ct,h,S,YPA,14.7,3030,2017-07-22,412500,3,1,1,583,1980,-37.88702,144.66101
Werribee,3 Parramatta Rd,h,SP,Biggin,14.7,3030,2017-07-22,452000,3,1,3,567,1980,-37.88666,144.66149
Werribee,17 Timbarra Dr,h,S,hockingstuart,14.7,3030,2017-07-22,665000,4,2,2,520,2014,-37.91859,144.64143
Werribee,6 Troup Ct,h,SP,Reliance,14.7,3030,2017-07-22,485000,3,1,1,633,1960,-37.89444,144.65591
Werribee,17 Xavier Ct,h,SP,YPA,14.7,3030,2017-07-22,510000,4,2,1,531,2003,-37.89556,144.64268
West Footscray,16 Market St,h,S,Jas,6.4,3012,2017-07-22,850000,3,1,2,269,1910,-37.79638,144.87911
West Footscray,27 Wellington St,h,S,Jas,6.4,3012,2017-07-22,915000,3,1,2,447,,-37.792,144.86856
Wheelers Hill,11 Bluegum Av,h,S,Barry,16.7,3150,2017-07-22,1591000,5,3,3,923,,-37.90213,145.18444
Wheelers Hill,6 Reynolds Av,h,S,Ray,16.7,3150,2017-07-22,1490000,5,3,4,677,,-37.90893,145.18489
Williamstown,22 Hotham St,h,S,Williams,6.8,3016,2017-07-22,1440000,4,2,0,240,1900,-37.85414,144.89561
Wollert,34 Tindales Rd,h,S,Harcourts,25.5,3750,2017-07-22,400000,3,2,1,213,2015,-37.60983,145.03874
Yarra Glen,15 Yarra St,h,SP,Buckingham,31.4,3775,2017-07-22,620000,3,2,1,863,1975,-37.65391,145.37389
Yarraville,61 Eirene St,h,SP,Sweeney,6.3,3013,2017-07-22,900000,2,1,3,463,1940,-37.82333,144.87955
Yarraville,30 Freame St,h,S,Village,6.3,3013,2017-07-22,1407000,4,2,2,446,1955,-37.81845,144.87464
Yarraville,55 Simpson St,h,SP,Jas,6.3,3013,2017-07-22,1044000,2,1,0,197,,-37.81736,144.89133
Airport West,10A Coniston Av,t,S,RE,10.4,3042,2017-07-29,780000,3,2,1,195,2005,-37.7325,144.88272
Albanvale,10 Elinga Ct,h,SP,Sweeney,14.0,3021,2017-07-29,555000,3,1,3,566,1980,-37.74306,144.76679
Albion,6 Hayden Cr,h,S,Moonee,10.5,3020,2017-07-29,613000,3,1,2,465,,-37.78141,144.82461999999995
Albion,2/20 Talmage St,t,S,Bells,10.5,3020,2017-07-29,340000,2,1,1,100,,-37.77956,144.82519
Albion,1/26 Talmage St,t,PI,Douglas,10.5,3020,2017-07-29,580000,3,2,2,175,2014,-37.77856,144.82443
Ardeer,1 Chelsey St,h,S,Barry,12.8,3022,2017-07-29,627000,3,1,2,697,1960,-37.77713,144.79746
Armadale,11/49 Kooyong Rd,u,S,Marshall,6.3,3143,2017-07-29,380000,1,1,1,,1960,-37.85889,145.01989
Armadale,6/56 Sutherland Rd,u,S,hockingstuart,6.3,3143,2017-07-29,631500,2,1,1,,,-37.85749000000001,145.01735
Ascot Vale,29 Doncaster St,t,S,Barry,4.3,3032,2017-07-29,1185000,3,2,2,271,,-37.7783,144.90876
Ashwood,7 Barrington Dr,h,S,Jellis,10.2,3147,2017-07-29,1540000,4,2,3,668,1970,-37.86096,145.10026000000005
Aspendale,4 Roycroft Av,h,S,hockingstuart,21.5,3195,2017-07-29,1510000,4,2,4,387,,-38.02848,145.10181
Balwyn,27 Burroughs Rd,h,S,VICProp,7.9,3103,2017-07-29,3812000,5,4,2,729,2012,-37.806,145.09511
Balwyn,4 Dee St,t,VB,Noel,7.9,3103,2017-07-29,1450000,4,3,2,232,,-37.80345,145.07969
Balwyn North,1/6 Corhampton Rd,u,S,Marshall,9.7,3104,2017-07-29,1600000,3,2,2,314,,-37.79386,145.06746
Balwyn North,1/47 Kawarren St,u,S,Fletchers,9.7,3104,2017-07-29,950000,2,1,1,327,1975,-37.78245,145.09273000000005
Balwyn North,12 Maud St,h,S,Jellis,9.7,3104,2017-07-29,1755000,4,2,2,605,1938,-37.79466,145.06564
Bayswater,592 Mountain Hwy,h,S,McGrath,23.2,3153,2017-07-29,606000,3,1,1,424,1970,-37.84291,145.25545
Beaconsfield,2 George St,u,S,Peake,39.0,3807,2017-07-29,537000,3,1,1,460,,-38.04668,145.36938999999995
Beaumaris,2/37 Bonanza Rd,t,PI,Thomson,17.3,3193,2017-07-29,900000,3,2,2,243,,-37.98214,145.05175
Beaumaris,6 Monaco Cr,h,S,Charlton,17.3,3193,2017-07-29,1500000,3,2,2,594,,-37.97383,145.04525
Bentleigh,2 Osborne Av,t,S,hockingstuart,11.4,3204,2017-07-29,1435000,3,3,2,307,2014,-37.91648,145.04927
Bentleigh East,2/9 Argyle St,u,S,Gary,13.8,3165,2017-07-29,592000,2,1,1,121,,-37.91051,145.07138999999995
Bentleigh East,2A Goodrich St,h,S,Gary,13.8,3165,2017-07-29,900000,3,2,2,264,,-37.91155,145.076
Bentleigh East,10 Juliana St,h,S,Woodards,13.8,3165,2017-07-29,1780000,4,2,2,577,,-37.9145,145.05899
Bentleigh East,16 Waratah St,t,S,Woodards,13.8,3165,2017-07-29,1260000,3,2,2,669,1960,-37.91289,145.08065
Berwick,33 Jane St,h,S,C21,35.2,3806,2017-07-29,620000,3,1,2,792,1970,-38.03517,145.33886
Black Rock,5/323 Beach Rd,u,S,Hodges,17.3,3193,2017-07-29,600000,2,1,1,,1960,-37.97853,145.0175
Black Rock,1/47 Bluff Rd,t,S,Hodges,17.3,3193,2017-07-29,1215000,3,2,2,314,,-37.97287,145.01648
Blackburn South,12/5 Travellyn Ct,u,S,Ray,13.4,3130,2017-07-29,615000,2,1,1,3316,1970,-37.8321,145.14444
Boronia,42 Matlock Rd,h,S,Ray,25.0,3155,2017-07-29,790000,3,1,2,868,,-37.85981,145.25475
Boronia,15 New St,h,SP,Noel,25.0,3155,2017-07-29,770000,4,2,2,723,1970,-37.8476,145.29493
Box Hill,9 Bishop St,h,S,hockingstuart,10.9,3128,2017-07-29,1831000,4,1,1,662,,-37.81995,145.13089
Braybrook,35 Carlton St,h,S,Biggin,8.6,3019,2017-07-29,800000,3,1,2,591,,-37.78062,144.84803
Brighton,6/105 Cochrane St,u,SP,Buxton,10.5,3186,2017-07-29,845000,2,1,1,100,1960,-37.89569,144.99881000000005
Brighton,7/138 New St,u,S,Nick,10.5,3186,2017-07-29,495000,1,1,1,,1970,-37.91814,144.99297
Brighton,6/30 Roslyn St,u,PI,Marshall,10.5,3186,2017-07-29,760000,2,1,1,138,1980,-37.92545,145.00277
Brighton,1/141 South Rd,h,PI,hockingstuart,10.5,3186,2017-07-29,1240000,3,2,2,206,,-37.92894,145.00341
Broadmeadows,5 Evans Ct,h,S,YPA,14.0,3047,2017-07-29,586000,3,1,1,677,,-37.69265,144.92653
Broadmeadows,18 Katunga Cr,h,S,YPA,14.0,3047,2017-07-29,706000,4,1,4,752,1960,-37.67641,144.91435
Broadmeadows,54 Ophir St,h,S,YPA,14.0,3047,2017-07-29,550000,3,2,1,602,,-37.68983,144.93499
Brookfield,30 Pinrush Rd,h,S,Reliance,29.8,3338,2017-07-29,456000,4,2,2,576,2010,-37.69104,144.54532
Brooklyn,77 Corrigan Av,u,S,Barlow,6.4,3012,2017-07-29,555000,2,2,1,207,,-37.82001,144.84245
Brunswick,1/46 Davies St,h,S,Jellis,5.2,3056,2017-07-29,650000,2,1,1,108,1970,-37.75715,144.96823999999995
Brunswick,11 Marks St,h,VB,Nelson,5.2,3056,2017-07-29,1080000,4,2,0,256,,-37.76861,144.96848
Brunswick East,1/51 Brunswick Rd,h,S,Nicholson,4.0,3057,2017-07-29,620000,2,1,1,123,1960,-37.7784,144.97404
Brunswick East,3/51 Brunswick Rd,h,S,Nicholson,4.0,3057,2017-07-29,683000,2,1,1,,1970,-37.77818,144.97412
Brunswick East,2/38 Ethel St,h,S,Jellis,4.0,3057,2017-07-29,501000,2,1,1,71,1970,-37.77169,144.97557
Brunswick East,603/29 Nicholson St,u,SP,hockingstuart,4.0,3057,2017-07-29,615000,2,1,1,,2008,-37.77887,144.97797
Brunswick East,17 Roberts St,h,SP,Nelson,4.0,3057,2017-07-29,1220000,2,1,1,459,,-37.76695,144.98203999999996
Brunswick West,17 Cohuna St,h,S,Jellis,5.2,3055,2017-07-29,1150000,2,1,1,539,1940,-37.77279,144.94069
Brunswick West,7/80 Hopetoun Av,u,VB,Nelson,5.2,3055,2017-07-29,400000,2,2,1,,,-37.75201,144.9336
Burwood,383 Burwood Hwy,h,S,RW,10.4,3125,2017-07-29,1750500,3,1,2,719,,-37.85156,145.13054
Burwood East,1/2 Ellesmere Rd,u,S,Ray,14.7,3151,2017-07-29,835000,3,2,2,347,2000,-37.85377,145.15511999999995
Cairnlea,16 Westbury St,h,S,HAR,14.8,3023,2017-07-29,640000,3,2,2,316,2008,-37.76048,144.78847
Camberwell,52 Ellsworth Cr,t,SP,Jellis,7.7,3124,2017-07-29,1280000,3,2,2,186,2014,-37.84143,145.08705
Camberwell,78 Fordham Av,h,VB,Marshall,7.7,3124,2017-07-29,2400000,5,2,0,633,1939,-37.84115,145.0743
Camberwell,1/43 Inglesby Rd,u,S,Jellis,7.7,3124,2017-07-29,682000,2,1,1,1106,1970,-37.83473,145.05698
Camberwell,6 Regent St,h,VB,Fletchers,7.7,3124,2017-07-29,2500000,4,2,3,947,1930,-37.84403,145.09545
Camberwell,11/596 Riversdale Rd,u,S,Noel,7.7,3124,2017-07-29,682000,3,1,2,2863,,-37.83227,145.06325
Camberwell,2/37 Thomas St,u,S,Philip,7.7,3124,2017-07-29,600800,2,1,1,1625,1960,-37.84237,145.09257
Carlton,66 Palmerston St,h,S,Nelson,1.6,3053,2017-07-29,920000,3,1,0,98,,-37.79633,144.97269
Carlton North,384 Canning St,h,S,hockingstuart,3.5,3054,2017-07-29,1690000,2,1,1,173,,-37.78829,144.97476
Carnegie,2/8 Beena Av,u,S,Woodards,10.1,3163,2017-07-29,680000,2,1,1,145,2010,-37.88866,145.06305
Carnegie,13/1150 Dandenong Rd,u,PI,Ray,10.1,3163,2017-07-29,316000,1,1,1,1978,,-37.88506,145.06411
Carnegie,1/80 Truganini Rd,u,S,Woodards,10.1,3163,2017-07-29,1151000,3,2,1,259,1995,-37.89178,145.0539
Caroline Springs,10 Risley Cl,h,PI,RW,14.8,3023,2017-07-29,518000,3,2,2,308,,-37.73868,144.7325
Carrum,29 Whatley St,h,SP,Buxton,31.2,3197,2017-07-29,625000,3,2,1,379,1950,-38.07912,145.12965
Carrum Downs,9 Pinewood Dr,h,S,Harcourts,34.9,3201,2017-07-29,480000,3,1,0,528,1981,-38.09798,145.18737
Chadstone,1/6 Crana Ct,t,S,Buxton,11.7,3148,2017-07-29,1050000,5,2,2,276,2011,-37.87883,145.09741
Chelsea,364 Station St,h,PI,Ray,27.0,3196,2017-07-29,750000,3,1,2,463,,-38.05635,145.11836
Chelsea Heights,11 Rebecca Cl,h,S,Ray,27.0,3196,2017-07-29,835500,5,5,4,570,1990,-38.03335,145.13212
Cheltenham,22 Cavanagh St,h,SP,O'Brien,17.9,3192,2017-07-29,1740000,4,2,2,721,2010,-37.9641,145.06547
Cheltenham,4/163 Centre Dandenong Rd,u,S,Buxton,17.9,3192,2017-07-29,560000,2,1,2,182,,-37.96718,145.07681000000005
Cheltenham,3/33 Sunray Av,t,S,Buxton,17.9,3192,2017-07-29,751000,2,1,1,171,,-37.96304,145.06421
Clarinda,8 Elliminya Ct,h,S,Woodards,17.5,3169,2017-07-29,976000,5,3,2,537,,-37.93759,145.10028
Clifton Hill,117 Roseneath St,h,S,Nelson,3.6,3068,2017-07-29,1662500,4,2,0,191,,-37.79274,144.99863
